dist,ran,num,pos,ovr_btn,btn,age,lbs,or,rpr
3,12,1,5,19.25,6,10,166,134,127
3,12,5,6,19.5,0.3,10,154,125,119
3,12,3,7,22.5,3,8,163,131,123
3,12,8,8,26.5,4,10,152,120,105
3,12,10,9,27.25,0.75,7,149,117,103
3,12,11,10,36.25,9,6,149,117,92
3,12,12,11,38.75,2.5,8,144,112,84
3,12,2,12,57.75,19,10,165,133,86
2,17,17,1,0,0,6,152,0,117
2,17,14,2,0.5,0.5,4,152,0,117
2,17,15,3,14.5,14,4,152,0,104
2,17,1,4,22.5,8,4,159,0,101
2,17,2,5,23,0.5,4,152,0,94
2,17,16,6,35,12,5,152,0,84
2,17,5,7,35.75,0.75,7,152,0,81
2,17,4,8,40.75,5,4,152,0,77
2,17,8,9,40.75,0.1,5,149,0,76
2,17,13,10,42,1.25,4,145,0,74
2,17,3,11,42.25,0.1,4,149,0,74
2,17,7,12,45.25,3,5,152,0,71
2,17,6,13,47.75,2.5,4,152,0,69
2,17,11,14,52.75,5,5,152,0,64
2,17,9,0,0,0,6,149,0,0
2,17,10,0,0,0,4,149,0,0
2,17,12,0,0,0,4,152,0,84
25,18,12,1,0,0,8,152,0,126
25,18,13,2,9,9,5,152,0,114
25,18,5,3,14,5,7,152,0,110
25,18,7,4,14.25,0.3,4,152,0,108
25,18,2,5,16.75,2.5,6,159,125,115
25,18,15,6,25.75,9,5,149,0,97
25,18,18,7,28.75,3,5,146,0,88
25,18,14,8,29,0.1,6,152,0,93
25,18,6,9,29,0.1,4,152,0,93
25,18,10,10,36,7,5,145,0,86
25,18,17,11,43,7,4,152,0,79
25,18,8,12,53,10,5,152,0,69
25,18,4,13,60,7,5,152,0,62
25,18,1,,0,0,5,159,0,126
25,18,9,0,0,0,5,152,0,0
25,18,16,0,0,0,5,152,0,0
25,18,11,0,0,0,5,152,0,0
25,18,3,0,0,0,5,142,0,0
24,9,5,1,0,0,6,156,100,120
24,9,7,2,9,9,6,150,94,102
24,9,3,3,19,10,8,161,105,103
24,9,4,4,23,4,6,159,103,100
24,9,9,,0,0,5,140,87,0
24,9,1,0,0,0,5,166,110,0
24,9,2,0,0,0,5,163,107,0
24,9,6,0,0,0,6,153,100,0
24,9,8,0,0,0,6,148,92,76
25,8,3,1,0,0,6,150,136,151
25,8,8,2,0.75,0.75,10,138,127,127
25,8,2,3,6.75,6,4,154,140,134
25,8,6,4,7.25,0.5,11,137,126,120
25,8,5,5,9.75,2.5,4,135,126,117
25,8,1,6,11.5,1.75,8,166,152,141
25,8,7,7,14.5,3,4,137,126,113
25,8,4,8,19.5,5,12,144,130,111
2,4,3,1,0,0,5,163,158,159
2,4,4,2,6,6,7,156,133,140
2,4,2,3,28,22,7,163,135,132
2,4,1,4,50,22,8,163,125,107
3,7,2,1,0,0,8,162,114,124
3,7,6,2,4,4,7,153,102,107
3,7,5,3,6.5,2.5,8,151,105,109
3,7,1,4,13.5,7,7,166,115,112
3,7,3,5,19.5,6,12,165,114,103
3,7,7,0,0,0,12,144,96,0
3,7,4,0,0,0,8,165,114,0
2,13,3,1,0,0,4,164,112,122
2,13,9,2,5,5,5,148,99,102
2,13,8,3,5.5,0.5,5,143,99,103
2,13,1,4,5.75,0.3,4,158,114,116
2,13,10,5,10.75,5,7,148,96,92
2,13,4,6,12.25,1.5,7,160,111,106
2,13,6,7,16.25,4,5,153,104,96
2,13,11,8,24.25,8,7,147,95,78
2,13,2,9,25.75,1.5,5,158,112,96
2,13,12,10,32.75,7,5,146,94,69
2,13,7,11,37.75,5,5,148,102,71
2,13,13,12,40.75,3,5,145,93,59
2,13,14,0,0,0,6,142,90,0
2,7,6,1,0,0,4,152,0,112
2,7,2,2,3,3,4,152,0,106
2,7,1,3,6,3,4,152,0,103
2,7,3,4,7.25,1.25,6,152,0,108
2,7,5,5,13.25,6,5,152,0,97
2,7,4,6,17.25,4,4,145,0,91
2,7,7,7,37.25,20,4,145,0,64
2,5,2,1,0,0,7,154,0,122
2,5,1,2,2.5,2.5,5,159,0,128
2,5,4,3,4.25,1.75,6,154,0,120
2,5,3,4,30.25,26,7,154,0,101
2,5,5,0,0,0,7,154,120,0
25,7,2,1,0,0,8,160,152,141
25,7,1,2,0.5,0.5,4,160,146,141
25,7,3,3,1.5,1,4,156,152,136
25,7,6,4,3.5,2,9,152,125,128
25,7,5,5,51.5,48,5,152,134,90
25,7,7,6,71.5,20,4,152,117,60
25,7,4,0,0,0,8,156,130,0
3,7,5,1,0,0,6,156,0,122
3,7,1,2,0.5,0.5,6,156,0,119
3,7,7,3,25.5,25,6,156,0,105
3,7,2,4,32.5,7,9,156,77,86
3,7,6,5,32.75,0.2,5,156,0,106
3,7,3,0,0,0,8,154,0,0
3,7,4,0,0,0,5,156,0,0
3,6,1,1,0,0,7,166,119,122
3,6,7,2,1.25,1.25,5,151,104,104
3,6,4,3,17.25,16,8,157,110,95
3,6,5,4,41.25,24,8,154,107,65
3,6,2,5,42,0.75,7,160,113,70
3,6,6,0,0,0,4,153,106,0
24,10,1,1,0,0,8,159,135,145
24,10,7,2,3.5,3.5,6,153,122,127
24,10,10,3,11.5,8,9,147,116,115
24,10,8,4,11.75,0.2,7,151,120,117
24,10,5,5,37.75,26,10,161,130,110
24,10,2,6,47.75,10,10,165,134,93
24,10,9,BD,0,0,8,151,120,0
24,10,4,BD,0,0,5,156,130,0
24,10,3,,0,0,9,163,132,0
24,10,6,0,0,0,7,156,125,0
2,18,10,1,0,0,8,159,93,117
2,18,1,2,9,9,5,164,104,117
2,18,6,3,20,11,4,159,96,95
2,18,17,4,20,0.1,5,151,85,84
2,18,2,5,22.5,2.5,4,163,100,97
2,18,8,6,23,0.5,5,153,95,91
2,18,9,7,29,6,5,160,94,86
2,18,16,8,38,9,6,154,88,69
2,18,5,9,38.5,0.3,6,161,100,81
2,18,12,10,49.5,11,7,152,91,61
2,18,15,11,60.5,11,5,153,90,49
2,18,3,12,83.5,23,8,166,100,36
2,18,18,13,99.5,16,8,146,85,5
2,18,13,14,142.5,43,5,156,90,0
2,18,14,BD,0,0,4,156,90,0
2,18,11,,0,0,7,157,91,0
2,18,7,0,0,0,4,158,95,0
2,18,4,0,0,0,5,166,100,0
3,7,3,1,0,0,7,164,179,184
3,7,5,2,11,11,9,164,163,171
3,7,1,3,12.25,1.25,7,164,172,170
3,7,6,4,12.5,0.2,7,164,166,169
3,7,2,5,59.5,47,10,164,0,122
3,7,7,0,0,0,6,164,162,0
3,7,4,0,0,0,7,164,159,0
2,11,12,1,0,0,5,154,0,122
2,11,11,2,3,3,4,154,0,118
2,11,3,3,6.5,3.5,5,159,120,119
2,11,2,4,9,2.5,4,159,0,117
2,11,7,5,16,7,4,154,0,104
2,11,9,6,24,8,4,154,0,97
2,11,4,7,35,11,7,154,0,84
2,11,8,8,50,15,4,154,0,74
2,11,13,9,92,42,6,154,0,27
2,11,14,0,0,0,6,154,0,0
2,11,5,0,0,0,4,154,0,0
3,6,3,1,0,0,8,161,151,144
3,6,2,2,2.5,2.5,8,161,0,140
3,6,6,3,7.5,5,6,161,0,134
3,6,1,4,8.25,0.75,5,161,0,137
3,6,4,5,40.25,32,11,161,108,102
3,6,5,6,41.25,1,10,161,0,99
2,6,6,1,0,0,6,161,161,163
2,6,3,2,0.2,0.2,8,161,0,163
2,6,4,3,16.25,16,6,161,148,147
2,6,5,4,19.25,3,4,161,152,144
2,6,2,5,19.5,0.3,4,161,146,144
2,6,1,6,109.5,90,6,161,143,54
24,7,5,1,0,0,7,162,122,136
24,7,3,2,4,4,6,165,125,134
24,7,1,3,12,8,6,166,126,129
24,7,2,4,32,20,7,165,125,108
24,7,7,5,34,2,7,153,113,94
24,7,6,0,0,0,8,156,116,0
24,7,4,0,0,0,6,165,125,0
25,10,9,1,0,0,6,159,120,128
25,10,5,2,2.5,2.5,5,163,124,129
25,10,2,3,4.25,1.75,6,163,127,129
25,10,13,4,9.25,5,5,156,117,115
25,10,10,5,20.25,11,9,159,120,108
25,10,7,6,37.25,17,5,158,122,91
25,10,8,7,71.25,34,4,161,122,57
25,10,12,0,0,0,6,158,119,0
25,10,3,0,0,0,6,164,125,0
25,10,1,0,0,0,6,166,127,0
2,11,9,1,0,0,3,147,0,111
2,11,5,2,1,1,3,152,0,110
2,11,8,3,10,9,3,152,0,100
2,11,2,4,13,3,3,162,120,107
2,11,3,5,18,5,3,152,0,92
2,11,10,6,24,6,3,152,0,89
2,11,4,7,26,2,3,152,0,86
2,11,6,8,28,2,3,152,0,82
2,11,7,9,33,5,3,152,0,80
2,11,12,10,51,18,3,140,0,52
2,11,11,11,95,44,3,142,0,8
2,4,1,1,0,0,5,163,0,151
2,4,4,2,16,16,4,156,125,126
2,4,5,3,29,13,4,145,0,102
2,4,2,,0,0,6,163,128,98
3,11,10,1,0,0,6,142,111,117
3,11,6,2,2,2,5,148,117,122
3,11,5,3,9,7,7,150,119,117
3,11,7,4,22,13,6,141,117,101
3,11,2,5,24.5,2.5,6,158,132,113
3,11,3,6,34.5,10,9,150,126,97
3,11,11,,0,0,6,133,109,0
3,11,1,0,0,0,6,166,135,0
3,11,9,0,0,0,6,144,113,0
3,11,8,0,0,0,6,146,115,0
3,11,4,0,0,0,4,157,126,0
2,7,1,1,0,0,6,164,169,146
2,7,3,2,7,7,6,158,158,133
2,7,2,3,12,5,7,160,135,129
2,7,7,4,21,9,11,154,106,116
2,7,8,5,27,6,10,154,152,112
2,7,4,0,0,0,8,157,143,0
2,7,5,0,0,0,8,156,135,0
3,14,12,1,0,0,8,153,122,135
3,14,3,2,5,5,5,161,130,136
3,14,13,3,9,4,8,149,121,124
3,14,2,4,19,10,7,164,133,128
3,14,4,5,25,6,10,158,130,119
3,14,5,6,28.5,3.5,6,161,130,116
3,14,8,0,0,0,11,159,128,0
3,14,7,0,0,0,8,160,129,0
3,14,1,0,0,0,9,159,135,0
3,14,10,0,0,0,7,154,123,0
3,14,6,0,0,0,6,160,129,0
3,14,9,0,0,0,8,157,126,0
3,14,14,0,0,0,6,147,116,0
3,14,11,0,0,0,7,154,123,0
2,13,13,1,0,0,5,139,110,133
2,13,1,2,6,6,4,159,130,138
2,13,8,3,9.5,3.5,6,151,115,121
2,13,12,4,10,0.5,4,148,112,118
2,13,4,5,13.5,3.5,7,160,124,126
2,13,6,6,17.5,4,5,158,122,119
2,13,9,7,20.5,3,4,151,115,109
2,13,11,8,26.5,6,7,150,114,107
2,13,2,9,28.25,1.75,5,166,130,116
2,13,5,10,31.25,3,5,160,124,107
2,13,3,11,32.5,1.25,7,161,125,107
2,13,10,12,43.5,11,4,151,115,86
2,13,14,13,96.5,53,9,141,108,26
2,8,8,1,0,0,4,152,0,117
2,8,4,2,11,11,4,152,0,105
2,8,3,3,24,13,4,152,0,92
2,8,6,4,29,5,4,152,0,88
2,8,7,5,88,59,4,152,0,26
2,8,2,6,106,18,4,152,0,8
2,8,1,,0,0,4,153,0,111
2,8,5,0,0,0,4,152,0,0
3,12,3,1,0,0,6,165,115,134
3,12,12,2,4,4,10,142,97,110
3,12,5,3,30,26,7,160,110,100
3,12,2,4,43,13,8,158,115,89
3,12,11,,0,0,8,147,100,0
3,12,7,0,0,0,8,158,108,0
3,12,8,0,0,0,8,156,106,0
3,12,9,0,0,0,8,153,103,0
3,12,4,0,0,0,7,165,115,0
3,12,10,0,0,0,7,151,101,0
3,12,6,0,0,0,7,158,108,0
3,12,1,0,0,0,7,166,116,0
25,12,3,1,0,0,6,164,0,117
25,12,1,2,1.75,1.75,5,163,130,119
25,12,6,3,2,0.2,6,158,0,109
25,12,2,4,3.75,1.75,5,164,0,114
25,12,10,5,18.75,15,7,151,0,92
25,12,7,6,20.75,2,7,158,0,90
25,12,12,7,31.75,11,7,158,0,82
25,12,5,8,53.75,22,6,158,0,57
25,12,4,9,67.75,14,6,158,0,43
25,12,11,,0,0,6,158,0,82
25,12,9,0,0,0,6,155,0,0
25,12,8,0,0,0,6,158,0,0
2,3,1,1,0,0,6,154,0,130
2,3,3,2,8,8,7,152,0,118
2,3,2,3,31,23,7,154,0,105
24,7,8,1,0,0,9,143,112,124
24,7,6,2,8,8,9,147,116,121
24,7,1,3,10.5,2.5,10,166,135,137
24,7,3,4,34.5,24,9,148,117,99
24,7,5,5,65.5,31,10,148,117,64
24,7,4,0,0,0,10,148,117,0
24,7,2,0,0,0,8,166,135,0
25,9,4,1,0,0,7,150,130,139
25,9,1,2,0.5,0.5,8,163,146,152
25,9,2,3,12.5,12,7,160,140,135
25,9,5,4,19.5,7,7,147,130,119
25,9,3,5,20.25,0.75,6,148,135,121
25,9,7,6,24.25,4,5,144,124,112
25,9,9,7,27.25,3,7,140,120,99
25,9,8,8,30.75,3.5,6,142,122,98
25,9,6,9,62.75,32,5,147,127,71
2,7,4,1,0,0,6,159,116,128
2,7,3,2,6,6,5,161,118,121
2,7,7,3,8,2,4,149,118,107
2,7,1,4,10,2,8,159,123,122
2,7,8,5,34,24,6,148,105,80
2,7,5,6,50,16,7,158,115,74
2,7,2,,0,0,5,163,120,119
2,12,1,1,0,0,6,163,115,129
2,12,7,2,4,4,6,146,98,104
2,12,12,3,11,7,6,143,95,95
2,12,11,4,36,25,6,143,95,69
2,12,14,5,45,9,6,140,89,54
2,12,6,6,51,6,9,149,101,62
2,12,5,7,52.5,1.5,5,149,104,62
2,12,4,8,68.5,16,5,148,105,47
2,12,2,,0,0,9,159,111,107
2,12,9,0,0,0,7,148,97,0
2,12,3,0,0,0,5,159,108,0
2,12,8,0,0,0,4,149,108,90
24,8,1,1,0,0,6,154,0,138
24,8,5,2,17,17,7,154,0,120
24,8,4,3,18.25,1.25,9,154,0,114
24,8,2,4,31.25,13,9,154,0,99
24,8,7,5,49.25,18,7,154,115,89
24,8,6,6,80.25,31,7,154,0,50
24,8,8,0,0,0,8,154,102,0
24,8,3,0,0,0,9,154,0,0
25,13,7,1,0,0,6,158,0,126
25,13,9,2,7,7,5,158,0,117
25,13,1,3,11,4,5,165,124,119
25,13,10,4,60,49,6,158,0,77
25,13,12,5,72,12,6,144,0,43
25,13,13,6,74,2,7,151,0,41
25,13,4,7,80,6,6,158,0,42
25,13,8,8,88,8,6,158,90,34
25,13,2,,0,0,5,165,0,123
25,13,3,,0,0,6,158,0,0
25,13,6,0,0,0,7,158,0,0
25,13,5,0,0,0,6,158,0,0
25,13,11,0,0,0,6,151,0,0
24,6,2,1,0,0,8,161,135,150
24,6,6,2,5,5,5,151,120,134
24,6,4,3,11,6,5,155,0,133
24,6,7,4,15,4,7,147,132,119
24,6,1,5,40,25,10,161,134,108
24,6,3,0,0,0,7,161,136,0
3,10,2,1,0,0,9,161,127,138
3,10,1,2,2,2,10,166,129,137
3,10,5,3,7,5,9,152,118,123
3,10,10,4,10.5,3.5,10,150,113,117
3,10,3,5,13,2.5,8,162,125,125
3,10,4,6,14,1,11,161,124,122
3,10,9,7,20,6,7,151,114,104
3,10,6,8,51,31,7,154,117,95
3,10,11,0,0,0,8,148,111,0
3,10,7,0,0,0,11,146,116,0
25,18,10,1,0,0,5,145,87,95
25,18,16,2,0.2,0.2,6,137,79,87
25,18,9,3,0.5,0.3,10,142,88,95
25,18,15,4,4,3.5,7,136,82,85
25,18,1,5,14,10,6,166,105,98
25,18,8,6,19,5,6,155,94,82
25,18,4,7,20.5,1.5,8,156,100,87
25,18,12,8,26.5,6,9,143,85,66
25,18,3,9,33.5,7,7,163,102,79
25,18,17,10,44.5,11,4,140,90,42
25,18,7,11,46.25,1.75,7,157,96,57
25,18,5,12,62.25,16,6,161,100,45
25,18,13,0,0,0,6,146,85,0
25,18,14,0,0,0,5,145,84,0
25,18,6,0,0,0,5,153,97,0
25,18,11,0,0,0,6,144,86,0
25,18,18,0,0,0,5,133,79,0
25,18,2,0,0,0,5,165,104,0
2,16,3,1,0,0,5,158,0,96
2,16,6,2,0.75,0.75,6,158,0,95
2,16,2,3,1.25,0.5,5,158,0,94
2,16,9,4,2,0.75,5,158,0,94
2,16,1,5,4.5,2.5,5,158,0,91
2,16,16,6,9.5,5,4,148,0,76
2,16,18,7,14.5,5,4,148,0,71
2,16,7,8,15,0.5,6,158,0,81
2,16,12,9,16.25,1.25,5,158,0,79
2,16,4,10,17.5,1.25,5,158,0,78
2,16,17,11,18,0.5,4,148,0,68
2,16,13,12,23,5,5,155,0,73
2,16,10,13,24,1,5,151,0,72
2,16,8,14,25.75,1.75,5,158,0,70
2,16,14,15,27.75,2,6,148,0,61
2,16,5,16,29.75,2,5,158,0,66
3,15,1,1,0,0,8,166,152,162
3,15,8,2,0.75,0.75,10,153,139,149
3,15,3,3,4.75,4,7,157,150,154
3,15,2,4,6.5,1.75,9,165,151,153
3,15,13,5,7.25,0.75,9,143,129,134
3,15,9,6,10.25,3,9,146,139,140
3,15,14,7,10.75,0.5,10,139,128,126
3,15,15,8,11,0.3,9,138,127,127
3,15,7,9,18,7,10,153,139,131
3,15,10,10,24,6,9,148,137,122
3,15,4,,0,0,9,164,150,0
3,15,12,0,0,0,9,145,131,0
3,15,5,0,0,0,7,163,149,0
3,15,6,0,0,0,7,162,148,0
3,15,11,0,0,0,8,150,136,0
2,9,4,1,0,0,5,163,138,146
2,9,9,2,5,5,4,147,0,121
2,9,8,3,6.75,1.75,5,156,0,128
2,9,5,4,9.25,2.5,5,160,0,129
2,9,3,5,11.25,2,6,163,138,134
2,9,1,6,22.25,11,5,163,141,121
2,9,6,7,24.75,2.5,5,160,0,115
2,9,2,8,24.75,0.1,5,163,122,118
2,9,7,9,27.25,2.5,6,156,0,117
24,5,4,1,0,0,6,154,0,141
24,5,2,2,1.25,1.25,7,161,0,144
24,5,5,3,1.5,0.2,5,152,0,130
24,5,1,,0,0,9,161,150,148
24,5,3,,0,0,5,159,138,146
2,11,1,1,0,0,4,159,0,138
2,11,4,2,1.25,1.25,4,156,0,133
2,11,5,3,12.25,11,4,156,118,123
2,11,10,4,18.25,6,4,149,0,111
2,11,3,5,20.75,2.5,4,156,118,117
2,11,2,6,20.75,0.1,4,159,0,117
2,11,6,7,28.75,8,4,152,0,101
2,11,8,8,37.75,9,4,152,0,97
2,11,7,0,0,0,4,152,0,0
2,11,9,0,0,0,4,152,0,0
2,11,11,0,0,0,4,145,0,0
24,6,1,1,0,0,8,166,130,143
24,6,3,2,0.2,0.2,9,155,119,130
24,6,5,3,18.25,18,8,151,115,108
24,6,4,4,19.5,1.25,9,152,116,108
24,6,6,5,38.5,19,9,144,108,81
24,6,2,,0,0,5,158,124,0
25,8,1,1,0,0,7,166,133,144
25,8,2,2,3,3,6,158,125,131
25,8,9,3,8,5,5,150,117,117
25,8,5,4,8.25,0.3,8,153,120,120
25,8,6,5,18.25,10,5,148,120,118
25,8,4,6,26.25,8,5,156,123,110
25,8,3,7,40.25,14,5,158,125,93
25,8,8,8,59.25,19,6,150,117,66
2,15,11,1,0,0,4,147,0,93
2,15,5,2,2,2,6,156,0,100
2,15,1,3,2.25,0.3,5,163,0,107
2,15,3,4,3.75,1.5,5,156,0,98
2,15,8,5,4.75,1,4,147,0,88
2,15,12,6,5.5,0.75,4,147,0,87
2,15,9,7,6.5,1,4,147,0,86
2,15,4,8,6.75,0.3,5,149,0,95
2,15,10,9,7.25,0.3,4,147,0,86
2,15,14,10,10.25,3,4,137,0,77
2,15,15,11,17.25,7,4,137,0,69
2,15,7,12,20.25,3,4,144,0,73
2,15,13,13,22,1.75,4,147,0,71
2,15,6,14,27,5,5,149,0,68
2,15,2,0,0,0,5,151,0,0
2,9,2,1,0,0,6,161,0,133
2,9,7,2,2,2,4,144,0,115
2,9,4,3,5.5,3.5,6,155,0,122
2,9,1,4,28.5,23,6,161,128,108
2,9,5,5,73.5,45,5,150,0,52
2,9,3,6,120.5,47,6,148,0,0
2,9,9,7,136.5,16,4,142,0,0
2,9,6,,0,0,6,155,0,120
2,9,8,0,0,0,4,135,0,103
3,10,8,1,0,0,7,146,112,115
3,10,9,2,6,6,6,145,111,108
3,10,3,3,28,22,8,159,118,93
3,10,7,4,31.75,3.75,6,150,112,83
3,10,5,5,41.75,10,8,156,115,76
3,10,2,,0,0,6,164,123,0
3,10,6,0,0,0,8,150,114,0
3,10,10,0,0,0,9,147,106,0
3,10,1,0,0,0,9,159,125,0
3,10,4,0,0,0,7,157,116,0
2,5,4,1,0,0,6,150,119,134
2,5,2,2,13,13,6,160,125,124
2,5,3,3,14,1,8,161,123,121
2,5,1,4,66,52,5,159,128,74
2,5,5,,0,0,8,146,108,96
25,8,1,1,0,0,6,168,128,128
25,8,7,2,0.3,0.3,5,156,120,116
25,8,2,3,29.25,29,7,162,112,93
25,8,6,4,35.25,6,8,149,0,81
25,8,3,5,56.25,21,6,156,0,60
25,8,8,6,56.75,0.5,7,149,0,52
25,8,5,0,0,0,8,156,69,0
25,8,4,0,0,0,6,149,0,0
24,5,1,1,0,0,7,157,129,137
24,5,5,2,2.75,2.75,7,147,118,114
24,5,2,3,16.75,14,5,159,129,117
24,5,4,4,75.75,59,7,151,111,48
24,5,3,0,0,0,6,157,125,0
3,18,4,1,0,0,7,155,96,120
3,18,3,2,1.25,1.25,8,164,98,117
3,18,14,3,28.25,27,10,143,77,69
3,18,1,4,33.25,5,8,166,100,87
3,18,7,5,39.25,6,7,148,89,70
3,18,12,6,44.25,5,7,145,82,58
3,18,16,7,116.25,72,10,137,74,0
3,18,11,8,133.25,17,7,151,85,0
3,18,5,,0,0,10,156,90,0
3,18,15,,0,0,8,134,75,0
3,18,10,0,0,0,9,152,86,0
3,18,6,0,0,0,10,151,90,0
3,18,9,0,0,0,8,150,87,0
3,18,18,0,0,0,7,140,74,0
3,18,13,0,0,0,7,144,81,0
3,18,17,0,0,0,6,135,74,0
3,18,8,0,0,0,10,154,88,0
3,18,2,0,0,0,7,166,100,0
2,15,12,1,0,0,4,145,0,92
2,15,13,2,7,7,4,143,0,85
2,15,3,3,7.75,0.75,5,149,0,92
2,15,9,4,8.5,0.75,4,138,0,84
2,15,5,5,12.5,4,5,150,0,89
2,15,10,6,16.5,4,4,148,0,76
2,15,15,7,17.25,0.75,4,138,0,68
2,15,7,8,20.75,3.5,5,156,0,79
2,15,1,9,21.25,0.5,5,156,0,79
2,15,6,10,21.5,0.3,5,156,0,78
2,15,4,11,24.25,2.75,5,153,0,76
2,15,2,12,24.75,0.5,5,156,0,75
2,15,11,13,29.75,5,4,148,0,62
2,15,8,14,46.75,17,5,144,0,46
2,15,14,15,129.75,83,4,141,0,0
2,8,4,1,0,0,6,149,129,144
2,8,2,2,40,40,5,160,0,114
2,8,8,3,59,19,6,154,0,81
2,8,5,4,71,12,9,151,0,69
2,8,6,5,77,6,5,154,0,63
2,8,9,6,87,10,4,140,0,46
2,8,3,7,110,23,6,154,0,30
2,8,7,0,0,0,8,151,0,0
24,9,4,1,0,0,8,160,108,122
24,9,8,2,2.25,2.25,8,155,103,115
24,9,2,3,15.25,13,8,157,112,108
24,9,7,4,18,2.75,6,155,103,96
24,9,3,5,19.75,1.75,6,161,109,102
24,9,9,6,22.5,2.75,10,144,95,84
24,9,1,7,34.5,12,6,163,114,93
24,9,10,8,37.25,2.75,7,142,95,72
24,9,5,,0,0,7,157,105,0
25,11,3,1,0,0,6,161,126,131
25,11,9,2,7,7,5,155,114,116
25,11,1,3,11,4,9,161,130,118
25,11,2,4,15,4,6,161,125,114
25,11,10,5,25,10,5,155,0,100
25,11,7,6,31,6,5,155,0,93
25,11,8,7,40,9,6,152,0,82
25,11,13,8,40.5,0.5,6,145,0,75
25,11,11,9,92.5,52,7,155,0,30
25,11,12,10,106.5,14,5,145,0,9
25,11,6,,0,0,5,148,0,82
25,14,7,1,0,0,6,158,120,126
25,14,3,2,2,2,8,161,123,124
25,14,13,3,2.5,0.5,6,149,114,115
25,14,6,4,3.25,0.75,6,158,120,120
25,14,4,5,6.75,3.5,6,160,122,119
25,14,10,6,8.75,2,9,152,117,111
25,14,1,7,15.75,7,6,166,128,118
25,14,8,8,44.75,29,7,158,120,98
25,14,2,9,62.75,18,8,163,125,65
25,14,5,10,93.75,31,6,159,121,30
25,14,9,11,101.75,8,6,155,117,18
25,14,11,,0,0,7,155,117,0
25,14,14,0,0,0,7,146,108,0
25,14,12,0,0,0,6,153,115,0
2,9,9,1,0,0,8,141,95,107
2,9,8,2,0.75,0.75,8,136,95,106
2,9,7,3,5.25,4.5,10,144,101,109
2,9,3,4,7.5,2.25,9,156,117,122
2,9,2,5,8.5,1,7,163,117,124
2,9,5,6,29.5,21,8,151,105,92
2,9,1,7,31.75,2.25,9,166,120,100
2,9,4,8,42.75,11,7,154,108,77
2,9,6,9,43,0.2,10,144,101,70
2,11,6,1,0,0,7,157,104,114
2,11,5,2,5,5,4,158,115,112
2,11,2,3,10,5,9,160,110,109
2,11,3,4,23,13,6,155,110,95
2,11,10,5,36,13,4,151,105,70
2,11,9,6,59,23,4,148,105,47
2,11,4,7,62,3,4,158,115,54
2,11,7,8,74,12,5,150,100,34
2,11,11,0,0,0,5,148,95,0
2,11,1,0,0,0,5,163,113,0
2,11,8,0,0,0,4,148,105,0
24,8,2,1,0,0,12,157,0,124
24,8,1,2,11,11,8,165,122,123
24,8,6,3,11.5,0.5,7,157,0,112
24,8,9,4,25.5,14,7,157,113,98
24,8,7,5,81.5,56,10,159,0,41
24,8,5,0,0,0,11,164,99,0
24,8,3,0,0,0,7,157,95,0
24,8,4,0,0,0,11,157,93,0
2,8,2,1,0,0,4,154,0,119
2,8,4,2,0.3,0.3,4,154,117,118
2,8,5,3,18.25,18,4,154,0,101
2,8,1,4,24.25,6,4,151,99,96
2,8,3,5,36.25,12,4,154,0,86
2,8,7,6,52.25,16,4,142,0,58
2,8,8,0,0,0,4,140,0,0
2,8,6,0,0,0,4,154,0,0
3,8,3,1,0,0,7,149,0,137
3,8,2,2,13,13,7,154,0,120
3,8,7,3,20,7,9,154,112,114
3,8,8,4,27,7,9,154,100,106
3,8,6,5,78,51,7,154,115,53
3,8,1,6,78,0.1,8,154,123,53
3,8,5,0,0,0,7,154,0,0
3,8,4,0,0,0,6,154,0,0
2,17,2,1,0,0,5,159,90,95
2,17,7,2,2.25,2.25,5,151,82,84
2,17,6,3,11.25,9,6,158,82,74
2,17,14,4,13.5,2.25,8,144,75,65
2,17,10,5,19.5,6,4,156,87,64
2,17,1,6,21.5,2,8,167,94,76
2,17,8,7,25.25,3.75,5,157,81,59
2,17,18,8,27,1.75,7,136,67,43
2,17,16,9,38,11,8,145,69,34
2,17,13,10,51,13,4,148,84,29
2,17,19,11,59,8,5,140,64,8
2,17,5,12,83,24,4,159,90,3
2,17,17,13,94,11,4,140,78,0
2,17,4,,0,0,6,155,86,81
2,17,12,0,0,0,8,148,79,0
2,17,9,0,0,0,5,156,80,0
2,17,11,0,0,0,7,153,80,0
24,6,8,1,0,0,7,146,103,118
24,6,6,2,4.5,4.5,9,155,112,122
24,6,3,3,5,0.5,9,158,115,126
24,6,2,4,6.25,1.25,7,163,123,133
24,6,7,5,35.25,29,10,150,107,92
24,6,5,6,58.25,23,10,155,112,68
3,13,9,1,0,0,8,151,105,111
3,13,4,2,1,1,6,156,110,116
3,13,5,3,7,6,6,155,109,108
3,13,3,4,12,5,7,151,112,107
3,13,12,5,40,28,5,148,102,68
3,13,6,6,64,24,6,149,108,50
3,13,13,0,0,0,8,148,102,0
3,13,15,0,0,0,7,146,100,0
3,13,10,0,0,0,7,151,105,0
3,13,7,0,0,0,6,154,108,0
3,13,11,0,0,0,5,149,103,0
3,13,2,0,0,0,6,163,117,0
3,13,14,0,0,0,5,145,102,0
3,9,10,1,0,0,12,142,85,92
3,9,7,2,0.5,0.5,10,157,93,98
3,9,4,3,1,0.5,11,163,99,104
3,9,2,4,15,14,6,165,101,96
3,9,1,5,21,6,7,166,102,91
