going,ran,num,pos,ovr_btn,btn,age,sex,lbs,time,secs,dec,or,rpr,jockey,trainer
Soft,11,8,3,1.75,0.75,4,G,154,03:57.9,237.95,26,–,118,Conor Shoemark,Fergal OBrien
Soft,11,1,4,2.75,1,4,G,154,03:58.2,238.15,34,–,119,Paul Moloney,James Leavy
Soft,11,11,5,4.5,1.75,4,G,154,03:58.5,238.5,15,–,115,Jonathan Burke,Adrian Paul Keatley
Soft,11,5,6,14.5,10,5,G,154,04:00.5,240.5,2.38,–,105,Stan Sheppard,Paul Nicholls
Soft,11,9,7,15,0.5,4,G,154,04:00.6,240.6,5.5,–,105,Jonathan Moore,Rebecca Curtis
Soft,11,15,8,34,19,4,G,154,04:04.4,244.4,15,–,86,Jamie Bargary,Nigel Twiston-Davies
Soft,11,14,9,37.75,3.75,5,G,154,04:05.2,245.15,67,–,82,Killian Moore,Martin Keighley
Soft,11,3,10,38.5,0.75,5,G,154,04:05.3,245.3,26,–,81,Andrew Tinkler,Martin Keighley
Soft,11,7,11,39.5,1,6,G,154,04:05.5,245.5,15,–,80,Richard Johnson,Alastair Ralph
Soft,15,16,1,0,0,5,G,153,05:20.9,320.9,5.5,115,126,Kieron Edgar,Harry Fry
Soft,15,4,2,2.25,2.25,6,G,161,05:21.3,321.35,17,123,129,Sean Corby,Neil Mulholland
Soft,15,10,3,9.25,7,6,G,158,05:22.8,322.75,12,120,121,Killian Moore,Jonjo ONeill
Soft,15,11,4,10.75,1.5,6,G,157,05:23.0,323.05,4.5,119,117,Ryan Hatch,Nigel Twiston-Davies
Soft,15,15,5,11.25,0.5,6,M,156,05:23.2,323.15,6,115,113,Conor Shoemark,Martin Keighley
Soft,15,14,6,11.75,0.5,5,G,157,05:23.3,323.25,11,116,115,Shane Shortall,Tim Vaughan
Soft,15,13,7,22.75,11,6,G,155,05:25.5,325.45,10,117,103,Michael Heard,David Pipe
Soft,15,20,8,27.75,5,5,G,149,05:26.4,326.45,41,108,89,Tom Bellamy,Ian Williams
Soft,15,2,9,30.5,2.75,6,G,166,05:27.0,327,8.5,125,103,Jamie Bargary,Chris Down
Soft,15,7,10,30.75,0.2,6,G,163,05:27.1,327.09,41,122,100,Jack Sherwood,John Quinn
Soft,15,3,11,32.25,1.5,7,G,163,05:27.3,327.35,17,125,104,Ned Curtis,Nicky Henderson
Soft,15,19,12,37.25,5,6,G,148,05:28.3,328.35,21,110,81,Jake Hodson,David Bridgwater
Soft,15,5,13,42.25,5,5,G,164,05:29.4,329.35,34,123,89,Stan Sheppard,Tim Vaughan
Soft,15,18,14,43.25,1,7,G,145,05:29.5,329.55,67,112,77,Daniel Sansom,Seamus Mullins
Soft,15,6,15,75.25,32,8,G,159,05:36.0,335.95,51,123,56,Harry Teal,Roger Teal
Good,12,4,1,0,0,9,G,158,06:40.8,400.8,8.5,149,156,Paddy Brennan,Colin Tizzard
Good,12,6,2,0.05,0.05,9,G,156,06:40.8,400.81,19,147,152,Conor Shoemark,Fergal OBrien
Good,12,11,3,3.75,3.75,8,G,145,06:41.6,401.55,13,136,142,Aidan Coleman,Colin Tizzard
Good,12,9,4,9.75,6,7,G,148,06:42.8,402.75,6,139,136,A P Heskin,Tom George
Good,12,1,5,14.75,5,8,G,166,06:43.8,403.75,7,157,149,Richard Johnson,Philip Hobbs
Good,12,8,6,15,0.2,8,G,142,06:43.8,403.84,23,140,134,Mikey Hamill,Kim Bailey
Good,12,5,7,42,27,9,G,157,06:49.2,409.2,17,148,116,Barry Geraghty,Jonjo ONeill
Good,12,3,8,44.5,2.5,8,G,163,06:49.7,409.7,9,154,119,Sam Twiston-Davies,Paul Nicholls
Good,12,12,F,-,-,7,G,143,-,-,9,134,–,Ryan Hatch,Nigel Twiston-Davies
Good,12,10,F,-,-,7,G,145,-,-,6,136,–,Gavin Sheehan,Warren Greatrex
Good,12,2,PU,-,-,10,G,164,-,-,17,155,–,Tom Scudamore,David Pipe
Good,12,7,PU,-,-,8,G,153,-,-,17,144,–,Mark Walsh,Anthony Honeyball
Good To Firm,7,4,1,0,0,11,G,156,08:10.5,490.5,2.62,144,150,Mark Walsh,E Bolger
Good To Firm,7,1,2,9,9,11,G,166,08:12.3,492.3,5,154,150,Mr J J Codd,Gordon Elliott
Good To Firm,7,7,3,9.25,0.2,6,G,143,08:12.4,492.39,12,128,128,Thomas Beaurain,Patrice Quinton
Good To Firm,7,3,4,13,3.75,9,G,161,08:13.1,493.1,12,149,142,Aidan Coleman,J T R Dreaper
Good To Firm,7,2,5,13.75,0.75,9,G,165,08:13.2,493.25,5.5,153,144,Tom OBrien,Colin Tizzard
Good To Firm,7,5,F,-,-,6,M,147,-,-,11,135,–,Niklas Loven,Radim Bodlak
Good To Firm,7,8,UR,-,-,9,G,140,-,-,11,128,–,James Best,Philip Hobbs
Good,6,6,1,0,0,6,G,155,06:22.4,382.4,5.5,133,150,A P Heskin,Tom George
Good,6,3,2,2.5,2.5,6,G,160,06:22.9,382.9,4,140,151,Sean Bowen,Paul Nicholls
Good,6,5,3,8.5,6,5,G,155,06:24.1,384.1,5.5,–,142,Richard Johnson,Alan King
Good,6,1,4,9.5,1,6,G,163,06:24.3,384.3,3.5,–,149,Gavin Sheehan,Harry Whittington
Good,6,4,5,37.5,28,6,G,160,06:29.9,389.9,6,141,120,Barry Geraghty,Nicky Henderson
Good,6,2,6,60.5,23,7,G,163,06:34.5,394.5,15,138,104,Jonathan Moore,Rebecca Curtis
Good,12,12,1,0,0,6,G,144,05:54.3,354.3,6.5,120,127,Aidan Coleman,Jonjo ONeill
Good,12,4,2,3.75,3.75,5,G,159,05:55.1,355.05,7.5,135,138,Barry Geraghty,Philip Hobbs
Good,12,5,3,8.25,4.5,6,G,158,05:56.0,355.95,5,134,132,Richard Johnson,Colin Tizzard
Good,12,11,4,9.25,1,9,G,144,05:56.1,356.15,51,120,117,Conor Shoemark,Kim Bailey
Good,12,6,5,10.5,1.25,8,G,156,05:56.4,356.4,12,132,128,Paul Townend,Sophie Leech
Good,12,1,6,10.75,0.3,6,G,166,05:56.5,356.45,8,142,138,Sam Twiston-Davies,Paul Nicholls
Good,12,2,7,13.5,2.75,6,G,159,05:57.0,357,13,135,128,Tom Scudamore,David Pipe
Good,12,3,8,13.75,0.3,8,G,159,05:57.1,357.05,26,135,131,Sean Bowen,Peter Bowen
Good,12,7,9,27.75,14,5,G,154,05:59.9,359.85,26,130,110,Harry Skelton,Dan Skelton
Good,12,10,10,29.5,1.75,9,G,144,06:00.2,360.2,34,120,98,James Best,Jackie Du Plessis
Good,12,9,11,33.25,3.75,5,G,140,06:01.0,360.95,4,126,103,Tom Humphries,Nigel Twiston-Davies
Good,12,8,12,78.25,45,8,G,146,06:09.9,369.95,51,129,63,Conor Orr,Phillip Dando
Good,9,4,1,0,0,8,M,157,05:16.1,316.1,17,116,131,Adam Wedge,Evan Williams
Good,9,1,2,10,10,5,M,166,05:18.1,318.1,8,125,132,Aidan Coleman,Ben Pauling
Good,9,5,3,11.75,1.75,7,M,155,05:18.5,318.45,7.5,114,119,Richard Johnson,Henry Daly
Good,9,8,4,12,0.3,6,M,149,05:18.5,318.5,9,108,111,Robert Dunne,Michael Scudamore
Good,9,9,5,22,10,6,M,148,05:20.5,320.5,17,107,104,Tom OBrien,Paul Webber
Good,9,2,6,22.5,0.5,6,M,165,05:20.6,320.6,4.33,124,121,Harry Skelton,Dan Skelton
Good,9,7,7,33.5,11,6,M,152,05:22.8,322.8,7,111,100,A P Heskin,Tom George
Good,9,3,8,37.25,3.75,9,M,160,05:23.5,323.55,12,119,99,Mark Grant,Julian Smith
Good,9,6,PU,-,-,7,M,153,-,-,7,112,–,Paddy Brennan,Fergal OBrien
Good,12,9,1,0,0,6,G,152,04:03.7,243.7,15,–,132,Aidan Coleman,Colin Tizzard
Good,12,12,2,1,1,6,G,152,04:03.9,243.9,7,–,130,Davy Russell,Nicky Henderson
Good,12,8,3,3.25,2.25,5,G,152,04:04.3,244.35,51,–,128,Harry Skelton,Dan Skelton
Good,12,1,4,6,2.75,5,G,152,04:04.9,244.9,34,132,136,Tom Humphries,Nigel Twiston-Davies
Good,12,10,5,8,2,5,G,152,04:05.3,245.3,11,–,124,Paddy Brennan,Fergal OBrien
Good,12,7,6,8.5,0.5,6,G,152,04:05.4,245.4,3.75,–,125,Richard Johnson,Nicky Henderson
Good,12,4,7,10.5,2,5,G,158,04:05.8,245.8,3.5,–,128,A P Heskin,Tom George
Good,12,5,8,15.5,5,5,G,152,04:06.8,246.8,11,–,117,Sam Twiston-Davies,Paul Nicholls
Good,12,2,9,29.5,14,4,G,158,04:09.6,249.6,8,–,114,Barry Geraghty,Alan King
Good,12,11,10,51.5,22,5,G,152,04:14.0,254,151,–,85,Tom OBrien,Ian Williams
Good,12,3,PU,-,-,5,G,158,-,-,21,–,–,Noel Fehily,Harry Fry
Good,12,6,PU,-,-,4,G,152,-,-,151,–,–,Conor Shoemark,Martin Keighley
Good,13,6,1,0,0,6,G,159,04:00.9,240.9,13,127,134,Tom OBrien,Ian Williams
Good,13,10,2,6,6,7,G,156,04:02.1,242.1,10,124,124,Barry Geraghty,Nicky Henderson
Good,13,12,3,8,2,8,G,152,04:02.5,242.5,15,120,119,Sam Twiston-Davies,Martin Keighley
Good,13,4,4,8.75,0.75,6,G,162,04:02.6,242.65,41,130,128,Conor OFarrell,Richard Woollacott
Good,13,11,4,8.75,0,5,G,154,04:02.6,242.65,5,122,120,Noel Fehily,Harry Fry
Good,13,1,6,11.75,3,6,G,166,04:03.2,243.25,4.5,134,128,Aidan Coleman,Colin Tizzard
Good,13,13,7,12,0.3,6,G,142,04:03.3,243.3,51,115,109,Stan Sheppard,Matt Sheppard
Good,13,3,8,18,6,4,G,161,04:04.5,244.5,34,132,121,Sean Corby,Michael Blake
Good,13,5,9,24,6,8,G,159,04:05.7,245.7,13,127,111,James Davies,Henry Oliver
Good,13,9,10,37,13,4,F,157,04:08.3,248.3,5,125,97,Harry Skelton,Dan Skelton
Good,13,7,11,39.75,2.75,5,G,158,04:08.9,248.85,13,126,96,Rhys Flint,John Flint
Good,13,8,12,50.75,11,5,G,158,04:11.1,251.05,51,126,86,Niklas Loven,Radim Bodlak
Good,13,2,13,113.75,63,6,G,165,04:23.6,263.65,10,133,35,Richard Johnson,Philip Hobbs
Soft,16,13,1,0,0,4,G,150,05:18.0,318,15,149,149,Sam Twiston-Davies,Paul Nicholls
Soft,16,9,2,1.5,1.5,6,G,147,05:18.3,318.3,7.5,144,152,Charlie Deutsch,Venetia Williams
Soft,16,1,3,1.75,0.2,9,G,166,05:18.4,318.39,7,158,164,Richard Johnson,Philip Hobbs
Soft,16,5,4,2.25,0.5,7,G,155,05:18.5,318.45,21,147,153,Tom OBrien,Colin Tizzard
Soft,16,2,5,2.75,0.5,7,G,164,05:18.5,318.55,10,156,163,Jamie Moore,Kerry Lee
Soft,16,7,6,7.25,4.5,5,G,154,05:19.4,319.45,7.5,146,147,Barry Geraghty,Paul Nicholls
Soft,16,3,7,18.25,11,9,G,159,05:21.6,321.65,11,151,144,Paul Moloney,Evan Williams
Soft,16,12,8,29.25,11,7,G,150,05:23.9,323.85,7,142,120,Noel Fehily,Harry Fry
Soft,16,8,9,43.25,14,6,G,153,05:26.7,326.65,51,145,109,Sean Bowen,Christopher Kellett
Soft,16,16,10,45.25,2,7,G,140,05:27.1,327.05,17,132,96,Jeremiah McGrath,Nicky Henderson
Soft,16,10,11,61.25,16,8,G,152,05:30.2,330.25,34,144,90,James Davies,David Dennis
Soft,16,6,F,-,-,7,G,155,-,-,12,147,–,Daryl Jacob,Evan Williams
Soft,16,14,F,-,-,6,G,148,-,-,11,140,–,Gavin Sheehan,Warren Greatrex
Soft,16,4,PU,-,-,9,G,157,-,-,21,149,–,A P Heskin,Tom George
Soft,16,11,PU,-,-,9,G,151,-,-,81,143,–,Nick Scholfield,Paul Henderson
Soft,16,15,PU,-,-,7,G,147,-,-,26,139,–,Aidan Coleman,Colin Tizzard
Soft,6,2,1,0,0,8,G,162,04:06.9,246.9,2.62,158,165,Richard Johnson,Nigel Twiston-Davies
Soft,6,6,2,3.5,3.5,9,G,154,04:07.6,247.6,2.75,155,153,Barry Geraghty,Nicky Henderson
Soft,6,1,3,15.5,12,5,G,162,04:10.0,250,13,153,150,Sam Twiston-Davies,Paul Nicholls
Soft,6,5,4,24.5,9,10,G,154,04:11.8,251.8,17,144,132,Nick Scholfield,Jeremy Scott
Soft,6,3,5,36.5,12,9,G,158,04:14.2,254.2,34,153,124,Paul Moloney,Evan Williams
Soft,6,4,6,67.5,31,7,G,156,04:20.4,260.4,5.5,151,91,Harry Skelton,Dan Skelton
Soft,6,3,1,0,0,5,G,159,06:05.6,365.6,2.62,140,147,Daryl Jacob,Nigel Twiston-Davies
Soft,6,1,2,1,1,6,G,159,06:05.8,365.8,11,130,145,Kielan Woods,Graeme McPherson
Soft,6,6,3,4.25,3.25,4,G,152,06:06.5,366.45,7.5,–,135,Harry Skelton,Dan Skelton
Soft,6,5,4,7.75,3.5,6,G,152,06:07.2,367.15,8,–,133,Mr Sam Waley-Cohen,Neil Mulholland
Soft,6,2,5,7.75,0.05,6,G,159,06:07.2,367.16,3.5,139,141,Aidan Coleman,Colin Tizzard
Soft,6,4,6,11,3.25,4,G,156,06:07.8,367.8,13,–,133,Nick Scholfield,Paul Nicholls
Soft,13,7,1,0,0,7,M,151,05:02.3,302.3,9,130,143,Barry Geraghty,Noel Williams
Soft,13,15,2,3.5,3.5,5,M,135,05:03.0,303,34,119,128,Charlie Deutsch,Colin Tizzard
Soft,13,8,3,4.25,0.75,6,M,150,05:03.2,303.15,6.5,129,137,Harry Skelton,Dan Skelton
Soft,13,2,4,11.25,7,6,M,158,05:04.5,304.55,5.5,137,139,Sam Twiston-Davies,Paul Nicholls
Soft,13,5,5,15.75,4.5,6,M,154,05:05.5,305.45,3.75,133,130,Richard Johnson,Alan King
Soft,13,6,6,16.25,0.5,7,M,153,05:05.6,305.55,15,132,128,Gavin Sheehan,Warren Greatrex
Soft,13,9,7,21.25,5,7,M,149,05:06.6,306.55,8.5,128,119,Daryl Jacob,Dr Richard Newland
Soft,13,3,8,34.25,13,8,M,157,05:09.1,309.15,41,136,114,Sean Bowen,Peter Bowen
Soft,13,13,9,35.75,1.5,6,M,146,05:09.4,309.45,21,125,102,Jamie Moore,Alan King
Soft,13,10,10,55.75,20,7,M,138,05:13.4,313.45,26,127,84,Tom Humphries,Nigel Twiston-Davies
Soft,13,11,11,69.75,14,5,M,148,05:16.2,316.25,12,127,70,A P Heskin,Edward P Harty
Soft,13,14,12,81.75,12,5,M,133,05:18.6,318.65,34,119,50,Jordan Williams,Ian Williams
Soft,13,4,PU,-,-,7,M,152,-,-,29,134,–,Jamie Hamilton,Malcolm Jefferson
Good To Soft,11,3,1,0,0,10,G,160,04:05.4,245.4,34,148,152,Barry Geraghty,Jonjo ONeill
Good To Soft,11,10,2,1.75,1.75,8,G,145,04:05.7,245.75,21,133,135,Nick Scholfield,Paul Henderson
Good To Soft,11,1,3,6.25,4.5,7,G,166,04:06.7,246.65,3.5,154,153,Paul Moloney,Nicky Henderson
Good To Soft,11,6,4,8.25,2,8,G,153,04:07.0,247.05,4,141,140,Aidan Coleman,Colin Tizzard
Good To Soft,11,4,5,16.25,8,6,G,157,04:08.6,248.65,9,145,137,Liam Treadwell,Venetia Williams
Good To Soft,11,11,6,16.75,0.5,8,G,142,04:08.7,248.75,13,130,119,James Davies,Henry Oliver
Good To Soft,11,7,7,26.75,10,10,G,151,04:10.7,250.75,9,139,122,A P Heskin,Tom George
Good To Soft,11,8,8,32.75,6,11,G,148,04:11.9,251.95,13,136,113,Tom OBrien,Colin Tizzard
Good To Soft,11,2,F,-,-,10,G,161,-,-,12,149,–,Harry Skelton,Dan Skelton
Good To Soft,11,9,F,-,-,10,G,146,-,-,21,134,–,Adam Wedge,Evan Williams
Good To Soft,11,12,PU,-,-,8,G,141,-,-,34,129,–,Conor Shoemark,Fergal OBrien
Good To Soft,6,5,1,0,0,8,G,154,05:13.5,313.5,5,–,149,Davy Russell,Nicky Henderson
Good To Soft,6,2,2,2.5,2.5,5,G,159,05:14.0,314,8,138,152,Jamie Moore,Gary Moore
Good To Soft,6,4,3,11.5,9,8,G,154,05:15.8,315.8,7.5,–,138,Aidan Coleman,Colin Tizzard
Good To Soft,6,6,4,22.5,11,5,G,154,05:18.0,318,34,133,130,Harry Skelton,Dan Skelton
Good To Soft,6,3,5,38.5,16,6,G,159,05:21.2,321.2,1.73,–,129,Noel Fehily,Nicky Henderson
Good To Soft,6,1,UR,-,-,5,G,162,-,-,26,140,–,Sam Twiston-Davies,Paul Nicholls
Good To Soft,5,2,1,0,0,3,G,159,04:11.6,251.6,1.67,–,137,Barry Geraghty,Philip Hobbs
Good To Soft,5,5,2,1.75,1.75,3,G,156,04:11.9,251.95,6,–,126,Richard Johnson,Alan King
Good To Soft,5,4,3,10.75,9,3,G,159,04:13.8,253.75,51,125,119,Aidan Coleman,Nigel Hawke
Good To Soft,5,3,4,16.75,6,3,G,159,04:15.0,254.95,3.5,–,115,Daryl Jacob,Nicky Henderson
Good To Soft,5,1,5,18.5,1.75,3,G,159,04:15.3,255.3,51,–,112,Liam Treadwell,Venetia Williams
Soft,11,5,1,0,0,7,G,156,05:31.0,331,21,149,159,Aidan Coleman,Rebecca Curtis
Soft,11,2,2,3,3,10,G,165,05:31.6,331.6,3.75,158,163,Richard Johnson,Philip Hobbs
Soft,11,1,3,3.5,0.5,9,G,166,05:31.7,331.7,9,159,164,Davy Russell,Kerry Lee
Soft,11,4,4,8.5,5,10,G,159,05:32.7,332.7,8,152,153,Tom Scudamore,Venetia Williams
Soft,11,12,5,12.25,3.75,10,G,141,05:33.4,333.45,15,134,132,Charlie Poste,Robin Dickin
Soft,11,7,6,18.25,6,8,G,154,05:34.6,334.65,7,147,138,Tom OBrien,Colin Tizzard
Soft,11,11,7,25.25,7,8,G,149,05:36.0,336.05,9,142,125,Niall P Madden,Harry Fry
Soft,11,6,F,-,-,9,G,155,-,-,12,148,–,Robert Dunne,Peter Bowen
Soft,11,8,PU,-,-,10,G,152,-,-,19,145,–,Barry Geraghty,Jonjo ONeill
Soft,11,10,PU,-,-,7,G,150,-,-,51,143,–,Sam Twiston-Davies,Christopher Kellett
Soft,11,9,PU,-,-,7,G,152,-,-,6.5,145,–,Sean Bowen,Paul Nicholls
Soft,6,5,1,0,0,6,G,158,05:10.7,310.7,17,150,161,Lizzie Kelly,Nick Williams
Soft,6,9,2,0.2,0.2,7,G,154,05:10.7,310.74,3,152,157,Daryl Jacob,Nicky Henderson
Soft,6,8,3,7.25,7,8,G,154,05:12.1,312.15,8,159,150,Richard Johnson,Warren Greatrex
Soft,6,2,4,13.25,6,6,G,162,05:13.3,313.35,3.75,160,153,Trevor Whelan,Neil King
Soft,6,1,5,36.25,23,7,G,162,05:17.9,317.95,6.5,157,133,Aidan Coleman,Robert Walford
Soft,6,4,UR,-,-,5,G,158,-,-,7,145,130,Sam Twiston-Davies,Paul Nicholls
Soft,4,2,1,0,0,9,G,161,05:30.3,330.3,3.75,–,164,Davy Russell,Nicky Henderson
Soft,4,3,2,0.5,0.5,5,G,156,05:30.4,330.4,1.91,152,158,Sam Twiston-Davies,Paul Nicholls
Soft,4,4,3,20.5,20,8,M,154,05:34.4,334.4,4,145,139,Tom OBrien,Henry Daly
Soft,4,5,4,60.5,40,8,G,154,05:42.4,342.4,34,130,104,Robert Williams,Bernard Llewellyn
Soft,16,13,1,0,0,10,G,155,07:05.2,425.2,51,134,146,Robert Dunne,Samuel Drinkwater
Soft,16,11,2,0.1,0.1,9,G,157,07:05.2,425.22,15,136,147,Tom Scudamore,David Pipe
Soft,16,4,3,1.75,1.75,7,G,161,07:05.6,425.55,4.5,140,151,Sean Bowen,Paul Nicholls
Soft,16,2,4,18.75,17,8,G,163,07:09.0,428.95,26,142,137,Tom OBrien,Colin Tizzard
Soft,16,12,5,22.75,4,8,G,157,07:09.7,429.75,9,136,125,Barry Geraghty,Warren Greatrex
Soft,16,10,6,29.75,7,8,G,157,07:11.2,431.15,21,136,120,Davy Russell,Rebecca Curtis
Soft,16,14,7,34.75,5,9,G,154,07:12.1,432.15,15,133,111,Paddy Brennan,Fergal OBrien
Soft,16,1,8,37.5,2.75,8,G,161,07:12.7,432.7,13,145,119,Lizzie Kelly,Nick Williams
Soft,16,7,9,41,3.5,8,G,158,07:13.4,433.4,11,137,109,A P Heskin,Tom George
Soft,16,15,10,46,5,8,G,152,07:14.4,434.4,34,131,97,Sam Twiston-Davies,Nigel Twiston-Davies
Soft,16,6,PU,-,-,14,G,159,-,-,41,138,–,Andrew Tinkler,Martin Keighley
Soft,16,5,PU,-,-,10,G,159,-,-,9,138,–,Richard Johnson,Philip Hobbs
Soft,16,9,PU,-,-,10,G,157,-,-,67,136,–,Tom Bellamy,Nigel Hawke
Soft,16,8,PU,-,-,8,G,155,-,-,19,137,–,Ben Poste,Michael Scudamore
Soft,16,3,PU,-,-,8,G,162,-,-,5,141,–,Daryl Jacob,Nicky Henderson
Soft,16,16,PU,-,-,8,G,152,-,-,21,131,–,Aidan Coleman,Jonjo ONeill
Soft,7,10,1,0,0,8,G,150,06:17.5,377.5,5.5,128,133,William Twiston-Davies,Nigel Twiston-Davies
Soft,7,7,2,0.3,0.3,8,G,153,06:17.6,377.56,3,131,136,A P Heskin,Tom George
Soft,7,9,3,10.25,10,10,G,151,06:19.6,379.55,13,129,124,Paddy Brennan,Mark Usher
Soft,7,2,4,10.75,0.5,11,G,165,06:19.6,379.65,6.5,143,138,Richard Johnson,Philip Hobbs
Soft,7,6,5,14.75,4,9,G,154,06:20.5,380.45,8.5,132,125,Sean Bowen,Peter Bowen
Soft,7,4,6,16,1.25,11,G,159,06:20.7,380.7,17,137,127,Paul Moloney,John OShea
Soft,7,3,7,33,17,8,G,162,06:24.1,384.1,5,140,115,Trevor Whelan,Neil King
Good To Soft,10,8,1,0,0,5,G,154,05:11.4,311.4,5.5,134,135,Lizzie Kelly,Nick Williams
Good To Soft,10,4,2,4.5,4.5,5,G,160,05:12.3,312.3,11,135,136,Paul Moloney,Evan Williams
Good To Soft,10,10,3,6.75,2.25,6,G,154,05:12.8,312.75,5,–,128,Paddy Brennan,Fergal OBrien
Good To Soft,10,2,4,12.75,6,7,G,164,05:13.9,313.95,7,133,135,Aidan Coleman,Colin Tizzard
Good To Soft,10,6,5,36.75,24,6,G,158,05:18.8,318.75,6,–,106,A P Heskin,Tom George
Good To Soft,10,5,6,51.75,15,8,G,158,05:21.7,321.75,15,–,97,Davy Russell,Rebecca Curtis
Good To Soft,10,9,7,68.75,17,5,G,154,05:25.1,325.15,9,–,74,Barry Geraghty,Jonjo ONeill
Good To Soft,10,7,F,-,-,5,G,154,-,-,151,–,–,David England,Giles Smyly
Good To Soft,10,3,PU,-,-,6,G,160,-,-,10,132,–,Andrew Tinkler,Nicky Henderson
Good To Soft,10,11,PU,-,-,5,G,154,-,-,17,–,–,Niall P Madden,Harry Fry
Soft,11,11,1,0,0,4,F,145,03:29.6,209.6,2.38,–,105,Paddy Brennan,Fergal OBrien
Soft,11,13,2,0.2,0.2,4,F,145,03:29.6,209.64,3.5,–,105,Daryl Jacob,Nicky Henderson
Soft,11,3,3,1.5,1.25,4,G,152,03:29.9,209.9,9,–,111,Sam Twiston-Davies,Paul Nicholls
Soft,11,6,4,3,1.5,4,G,152,03:30.2,210.2,34,–,109,A P Heskin,Mark Pitman
Soft,11,4,5,13,10,4,G,152,03:32.2,212.2,21,–,98,Sean Bowen,Richard Price
Soft,11,2,6,15.75,2.75,4,G,152,03:32.7,212.75,21,–,93,Lizzie Kelly,Nick Williams
Soft,11,1,7,20.25,4.5,4,G,152,03:33.6,213.65,21,–,88,William Twiston-Davies,Nigel Twiston-Davies
Soft,11,10,8,39.25,19,4,G,152,03:37.4,217.45,13,–,65,Davy Russell,John Berry
Soft,11,7,9,42.75,3.5,4,G,152,03:38.2,218.15,21,–,61,Tom OBrien,Rod Millman
Soft,11,16,10,44,1.25,4,F,145,03:38.4,218.4,26,–,53,Tom Scudamore,Mark H Tompkins
Soft,11,9,11,104,60,4,G,152,03:50.4,230.4,21,–,–,Aidan Coleman,Colin Tizzard
Soft,7,1,1,0,0,10,G,164,06:41.2,401.2,9,166,174,Leighton Aspell,Oliver Sherwood
Soft,7,4,2,0.2,0.2,9,G,164,06:41.2,401.24,1.44,171,174,Tom Scudamore,Colin Tizzard
Soft,7,3,3,17.25,17,10,G,164,06:44.7,404.65,8,163,157,Wayne Hutchinson,Alan King
Soft,7,2,4,44.25,27,11,G,164,06:50.0,410.05,21,161,130,Noel Fehily,Paul Nicholls
Soft,7,6,5,47.75,3.5,8,G,160,06:50.8,410.75,9,156,125,Jamie Moore,Kerry Lee
Soft,7,5,F,-,-,8,G,164,-,-,67,155,140,Felix De Giles,Emmanuel Clayeux
Soft,7,7,PU,-,-,10,G,158,-,-,51,150,–,Paddy Brennan,Fergal OBrien
Soft,15,4,1,0,0,9,G,162,05:59.9,359.9,1.91,167,165,Barry Geraghty,Harry Fry
Soft,15,9,2,1.75,1.75,8,G,154,06:00.2,360.25,21,152,153,Gavin Sheehan,Warren Greatrex
Soft,15,7,3,3.25,1.5,7,G,156,06:00.6,360.55,15,149,155,R Walsh,Colin Tizzard
Soft,15,5,4,9.25,6,7,G,158,06:01.8,361.75,5,162,151,Richard Johnson,Nigel Twiston-Davies
Soft,15,12,5,13.25,4,9,G,154,06:02.6,362.55,23,146,143,Wayne Hutchinson,Warren Greatrex
Soft,15,6,6,13.5,0.3,8,G,158,06:02.6,362.6,21,154,145,Tom Scudamore,David Pipe
Soft,15,1,7,18.5,5,6,G,162,06:03.6,363.6,34,151,144,Harry Cobden,Paul Nicholls
Soft,15,2,8,19,0.5,8,G,162,06:03.7,363.7,26,153,144,Nick Scholfield,Paul Nicholls
Soft,15,3,9,53,34,12,G,162,06:10.5,370.5,67,153,110,Lizzie Kelly,Nick Williams
Soft,15,15,10,53.75,0.75,8,G,154,06:10.7,370.65,34,144,101,Noel Fehily,Harry Fry
Soft,15,8,11,54.25,0.5,6,M,155,06:10.8,370.75,15,147,101,Daryl Jacob,Nicky Henderson
Soft,15,11,12,56.25,2,14,G,154,06:11.1,371.15,101,136,98,Jan Faltejsek,George Charlton
Soft,15,10,13,59.75,3.5,9,G,154,06:11.9,371.85,17,143,95,Jamie Moore,Peter Bowen
Soft,15,14,14,76.75,17,8,G,154,06:15.3,375.25,81,–,78,Mr Sam Waley-Cohen,Neil Mulholland
Soft,15,13,PU,-,-,10,G,154,-,-,51,150,–,Davy Russell,Rebecca Curtis
Soft,13,12,1,0,0,8,G,140,05:25.3,325.3,13,133,146,Jamie Bargary,Nigel Twiston-Davies
Soft,13,3,2,1,1,8,G,163,05:25.5,325.5,7,153,164,Nick Scholfield,Paul Nicholls
Soft,13,6,3,5.5,4.5,10,G,162,05:26.4,326.4,17,152,158,Liam Treadwell,Venetia Williams
Soft,13,1,4,10.5,5,7,G,166,05:27.4,327.4,7,156,159,Davy Russell,Rebecca Curtis
Soft,13,10,5,20.5,10,9,G,149,05:29.4,329.4,21,139,131,Adam Wedge,Evan Williams
Soft,13,9,6,21,0.5,10,G,154,05:29.5,329.5,15,144,134,Richard Johnson,Emma Lavelle
Soft,13,13,7,21.5,0.5,10,G,141,05:29.6,329.6,10,131,121,Charlie Poste,Robin Dickin
Soft,13,5,8,29.5,8,7,G,159,05:31.2,331.2,6,152,137,Charlie Deutsch,Venetia Williams
Soft,13,11,9,39.5,10,7,G,148,05:33.2,333.2,8,138,110,James Best,Robert Walford
